crime,date,hour,lat,long,h,hora
VIOLACION,25/03/2020,16:00,19.46577346,-99.0806277,16,16
VIOLACION,25/03/2020,01:35,19.35598168,-99.02146338,1,1
VIOLACION,25/03/2020,01:30,19.45622888,-99.14482351,1,1
VIOLACION,24/03/2020,18:08,19.47540655,-99.0666153,18,18
VIOLACION,24/03/2020,19:00,19.47394041,-99.06825199,19,19
VIOLACION,23/03/2020,19:10,19.33342813,-99.24698186,19,19
VIOLACION,23/03/2020,10:00,19.45223786,-99.1246803,10,10
VIOLACION,23/03/2020,15:30,19.3857513,-99.1465643,15,15
VIOLACION,22/03/2020,06:00,19.41738824,-99.12317799,6,6
VIOLACION,22/03/2020,12:00,19.32689796,-99.02031779,12,12
VIOLACION,22/03/2020,16:30,19.4697946,-99.0922577,16,16
VIOLACION,22/03/2020,14:00,19.39249474,-99.20012414,14,14
VIOLACION,22/03/2020,02:00,19.40417383,-99.06980783,2,2
VIOLACION,22/03/2020,00:30,19.26510259,-99.09827726,0,0.1
VIOLACION,22/03/2020,08:00,19.4666472,-99.07360328,8,8
VIOLACION,21/03/2020,11:00,19.3270887,-99.172501,11,11
VIOLACION,21/03/2020,12:00,19.34198981,-99.00239595,12,12
VIOLACION,21/03/2020,20:00,19.4409423,-99.0944026,20,20
VIOLACION,20/03/2020,18:00,19.45892809,-99.11907143,18,18
VIOLACION,20/03/2020,08:00,19.3308217,-99.0046048,8,8
VIOLACION,20/03/2020,11:00,19.40738442,-99.13598078,11,11
VIOLACION,20/03/2020,22:00,19.43537075,-99.14867922,22,22
VIOLACION,19/03/2020,22:45,19.29985509,-99.0464797,22,22
VIOLACION,19/03/2020,04:00,19.48290941,-99.19222346,4,4
VIOLACION,19/03/2020,06:00,19.3389278,-98.976675,6,6
VIOLACION,18/03/2020,17:00,19.30011275,-99.05902653,17,17
VIOLACION,18/03/2020,23:00,19.29260475,-99.15605345,23,23
VIOLACION,18/03/2020,08:00,19.40411667,-99.12142524,8,8
VIOLACION,18/03/2020,02:00,19.47854128,-99.18595945,2,2
VIOLACION,18/03/2020,17:20,19.4545707,-99.123097,17,17
VIOLACION,18/03/2020,14:50,19.33789939,-98.99496493,14,14
VIOLACION,17/03/2020,15:00,19.3931195,-99.0893148,15,15
VIOLACION,17/03/2020,15:15,19.34124588,-99.18966494,15,15
VIOLACION,17/03/2020,16:30,19.40583428,-99.11658476,16,16
VIOLACION,15/03/2020,06:00,19.3479664,-99.0292708,6,6
VIOLACION,15/03/2020,23:30,19.487483,-99.0992052,23,23
VIOLACION,15/03/2020,01:00,19.29649777,-99.0593366,1,1
VIOLACION,14/03/2020,05:50,19.42432648,-99.16880264,5,5
VIOLACION,14/03/2020,03:00,19.31942751,-99.08008275,3,3
VIOLACION,14/03/2020,10:00,19.4457936,-99.171239,10,10
VIOLACION,14/03/2020,03:00,19.27206777,-99.19031772,3,3
VIOLACION,14/03/2020,19:00,19.43739536,-99.13765506,19,19
VIOLACION,14/03/2020,04:40,19.40069457,-99.15573118,4,4
VIOLACION,14/03/2020,02:00,19.40989724,-99.17550659,2,2
VIOLACION,14/03/2020,04:30,19.42718245,-99.13874363,4,4
VIOLACION,13/03/2020,13:30,19.35763472,-99.12214102,13,13
VIOLACION,13/03/2020,03:00,19.43854899,-99.14177044,3,3
VIOLACION,13/03/2020,10:00,19.3732054,-99.1706063,10,10
VIOLACION,13/03/2020,05:25,19.48011164,-99.17737531,5,5
VIOLACION,13/03/2020,08:00,19.3320598,-99.01332524,8,8
VIOLACION,12/03/2020,22:00,19.31359539,-99.05622024,22,22
VIOLACION,11/03/2020,01:00,19.34473422,-99.14455482,1,1
VIOLACION,11/03/2020,14:00,19.4194815,-99.1894558,14,14
VIOLACION,11/03/2020,20:35,19.45184244,-99.10599086,20,20
VIOLACION,11/03/2020,13:50,19.50776421,-99.20088336,13,13
VIOLACION,10/03/2020,02:20,19.47415171,-99.1640408,2,2
VIOLACION,10/03/2020,09:30,19.3686956,-99.1461045,9,9
VIOLACION,10/03/2020,17:30,19.32587834,-99.05109088,17,17
VIOLACION,08/03/2020,06:50,19.37082908,-99.16010752,6,6
VIOLACION,08/03/2020,22:00,19.36682105,-99.07300989,22,22
VIOLACION,08/03/2020,19:00,19.29318981,-99.0226211,19,19
VIOLACION,08/03/2020,05:00,19.32290213,-99.05350729,5,5
VIOLACION,07/03/2020,07:00,19.4205826,-99.1248628,7,7
VIOLACION,07/03/2020,02:00,19.45513979,-99.09349662,2,2
VIOLACION,07/03/2020,22:30,19.29867673,-99.15773715,22,22
VIOLACION,07/03/2020,20:00,19.4490663,-99.1287721,20,20
VIOLACION,07/03/2020,07:30,19.33210029,-99.2659475,7,7
VIOLACION,06/03/2020,01:00,19.30993896,-99.10717959,1,1
VIOLACION,06/03/2020,12:00,19.45462716,-99.20366834,12,12
VIOLACION,06/03/2020,12:15,19.43560702,-99.1380485,12,12
VIOLACION,06/03/2020,11:30,19.43946925,-99.21834224,11,11
VIOLACION,06/03/2020,01:00,19.2817018,-99.17031038,1,1
VIOLACION,06/03/2020,22:20,19.42358347,-99.14388565,22,22
VIOLACION,06/03/2020,16:15,19.4254858,-99.1652307,16,16
VIOLACION,05/03/2020,06:00,19.44699571,-99.12257637,6,6
VIOLACION,05/03/2020,14:30,19.44590741,-99.15089658,14,14
VIOLACION,05/03/2020,14:00,19.30719555,-99.15822974,14,14
VIOLACION,04/03/2020,09:00,19.3987275,-99.06380183,9,9
VIOLACION,03/03/2020,09:00,19.4696363,-99.1365206,9,9
VIOLACION,02/03/2020,17:30,19.45770303,-99.09986089,17,17
VIOLACION,01/03/2020,12:00,19.42737335,-99.13718956,12,12
VIOLACION,01/03/2020,12:00,19.3173908,-99.0571581,12,12
VIOLACION,01/03/2020,18:09,19.37553549,-99.05660765,18,18
VIOLACION,01/03/2020,07:00,19.3571896,-99.2110804,7,7
VIOLACION,01/03/2020,01:00,19.33674485,-99.08177165,1,1
VIOLACION,01/03/2020,12:00,19.37499576,-99.23057878,12,12
VIOLACION,01/03/2020,07:25,19.40090829,-99.1672061,7,7
VIOLACION,01/03/2020,04:00,19.33665877,-99.23824892,4,4
VIOLACION,29/02/2020,19:30,19.34302209,-98.98647336,19,19
VIOLACION,29/02/2020,00:30,19.41375905,-99.14129606,0,0.1
VIOLACION,29/02/2020,15:30,19.39834674,-99.13711515,15,15
VIOLACION,29/02/2020,01:00,19.40943406,-99.07991021,1,1
VIOLACION,28/02/2020,08:30,19.38988585,-99.04470252,8,8
VIOLACION,28/02/2020,11:00,19.50777064,-99.15118487,11,11
VIOLACION,28/02/2020,17:00,19.4176935,-99.13020871,17,17
VIOLACION,28/02/2020,01:00,19.37893487,-99.1731571,1,1
VIOLACION,28/02/2020,00:00,19.38664117,-99.20835791,0,0.1
VIOLACION,28/02/2020,21:10,19.42550471,-99.20174833,21,21
VIOLACION,28/02/2020,21:00,19.30694856,-99.23853729,21,21
VIOLACION,28/02/2020,18:30,19.30146147,-99.06798497,18,18
VIOLACION,28/02/2020,20:30,19.30475378,-99.13028741,20,20
VIOLACION,27/02/2020,11:04,19.367683,-99.0261139,11,11
VIOLACION,26/02/2020,19:30,19.34587316,-99.05752027,19,19
VIOLACION,26/02/2020,12:00,19.4571821,-99.18153664,12,12
VIOLACION,26/02/2020,13:00,19.4495064,-99.05701426,13,13
VIOLACION,26/02/2020,20:15,19.41225473,-99.12655972,20,20
VIOLACION,25/02/2020,17:00,19.37856682,-99.10001533,17,17
VIOLACION,24/02/2020,15:08,19.3557662,-99.0966187,15,15
VIOLACION,24/02/2020,10:00,19.4841918,-99.21104589,10,10
VIOLACION,24/02/2020,22:00,19.4582341,-99.20364562,22,22
VIOLACION,24/02/2020,13:00,19.29558785,-99.13168628,13,13
VIOLACION,23/02/2020,18:00,19.43940714,-99.1251995,18,18
VIOLACION,23/02/2020,06:00,19.4401419,-99.163257,6,6
VIOLACION,23/02/2020,04:00,19.4492282,-99.1896438,4,4
VIOLACION,23/02/2020,02:30,19.35997822,-99.07036058,2,2
VIOLACION,22/02/2020,03:00,19.32772063,-99.10331323,3,3
VIOLACION,22/02/2020,09:00,19.26948992,-99.15970053,9,9
VIOLACION,22/02/2020,14:00,19.4892218,-99.08715025,14,14
VIOLACION,22/02/2020,21:00,19.3237381,-99.1289833,21,21
VIOLACION,22/02/2020,09:00,19.26881706,-99.15699834,9,9
VIOLACION,22/02/2020,22:30,19.5539492,-99.1520919,22,22
VIOLACION,21/02/2020,01:00,19.31792841,-99.12430993,1,1
VIOLACION,21/02/2020,01:30,19.46403669,-99.10979286,1,1
VIOLACION,21/02/2020,21:00,19.42206278,-99.12808383,21,21
VIOLACION,20/02/2020,12:00,19.35085731,-99.17817816,12,12
VIOLACION,20/02/2020,06:00,19.3107397,-99.14842866,6,6
VIOLACION,20/02/2020,03:00,19.39731627,-99.12378,3,3
VIOLACION,20/02/2020,06:00,19.4437327,-99.12528783,6,6
VIOLACION,20/02/2020,03:30,19.46549127,-99.09690935,3,3
VIOLACION,20/02/2020,10:00,19.39135935,-99.18393065,10,10
VIOLACION,20/02/2020,22:00,19.36895216,-99.11425444,22,22
VIOLACION,20/02/2020,03:00,19.37635077,-99.19212411,3,3
VIOLACION,20/02/2020,19:30,19.3655393,-99.25907499,19,19
VIOLACION,20/02/2020,06:15,19.3891637,-99.25915663,6,6
VIOLACION,19/02/2020,20:00,19.38391444,-99.21507919,20,20
VIOLACION,19/02/2020,02:00,19.31679121,-99.21999067,2,2
VIOLACION,19/02/2020,19:27,19.2804714,-99.1708646,19,19
VIOLACION,19/02/2020,15:50,19.32541495,-99.16887632,15,15
VIOLACION,19/02/2020,09:35,19.34728664,-99.04702753,9,9
VIOLACION,18/02/2020,06:00,19.45702286,-99.20199619,6,6
VIOLACION,18/02/2020,11:30,19.48100076,-99.19971033,11,11
VIOLACION,18/02/2020,17:25,19.50152155,-99.08794999,17,17
VIOLACION,17/02/2020,16:00,19.47801705,-99.09593675,16,16
VIOLACION,17/02/2020,09:00,19.44339818,-99.14272898,9,9
VIOLACION,16/02/2020,02:00,19.41139419,-99.12180371,2,2
VIOLACION,16/02/2020,05:00,19.38122352,-99.22088864,5,5
VIOLACION,16/02/2020,10:00,19.3876678,-99.2169384,10,10
VIOLACION,16/02/2020,03:00,19.32568764,-99.08303551,3,3
VIOLACION,16/02/2020,16:00,19.4149803,-99.1774462,16,16
VIOLACION,16/02/2020,10:00,19.3739788,-99.09055116,10,10
VIOLACION,16/02/2020,00:00,19.4496512,-99.1810314,0,0.1
VIOLACION,16/02/2020,01:30,19.39973542,-99.16957099,1,1
VIOLACION,15/02/2020,19:00,19.4582632,-99.2057244,19,19
VIOLACION,15/02/2020,16:00,19.3583576,-99.2866262,16,16
VIOLACION,14/02/2020,11:00,19.39744804,-99.16077532,11,11
VIOLACION,14/02/2020,17:00,19.39954625,-99.10711772,17,17
VIOLACION,14/02/2020,06:00,19.42547661,-99.16692815,6,6
VIOLACION,14/02/2020,22:45,19.42112227,-99.20893203,22,22
VIOLACION,13/02/2020,19:05,19.4086194,-99.13371239,19,19
VIOLACION,13/02/2020,22:30,19.33128572,-99.16782054,22,22
VIOLACION,13/02/2020,05:40,19.45242524,-99.11298615,5,5
VIOLACION,12/02/2020,09:00,19.37960608,-99.02569942,9,9
VIOLACION,12/02/2020,01:00,19.31209736,-99.11692322,1,1
VIOLACION,11/02/2020,14:50,19.49209585,-99.12418163,14,14
VIOLACION,10/02/2020,12:00,19.30825503,-99.15656019,12,12
VIOLACION,09/02/2020,18:30,19.33992218,-99.07481459,18,18
VIOLACION,09/02/2020,16:30,19.44292807,-99.19580589,16,16
VIOLACION,09/02/2020,18:00,19.3287038,-99.1649891,18,18
VIOLACION,09/02/2020,02:00,19.26122177,-99.12035521,2,2
VIOLACION,09/02/2020,00:00,19.48218405,-99.11366747,0,0.1
VIOLACION,08/02/2020,21:00,19.44900179,-99.12873774,21,21
VIOLACION,08/02/2020,14:00,19.34227913,-99.19071125,14,14
VIOLACION,08/02/2020,00:01,19.46767129,-99.18744305,0,0.1
VIOLACION,08/02/2020,04:00,19.3415444,-98.9968106,4,4
VIOLACION,08/02/2020,01:00,19.3524042,-99.02446313,1,1
VIOLACION,08/02/2020,22:00,19.39855196,-99.12413283,22,22
VIOLACION,07/02/2020,21:00,19.48711596,-99.17986566,21,21
VIOLACION,07/02/2020,10:30,19.30534202,-99.07231759,10,10
VIOLACION,07/02/2020,17:00,19.3087723,-99.2505771,17,17
VIOLACION,06/02/2020,12:00,19.40206632,-99.1001286,12,12
VIOLACION,06/02/2020,16:00,19.4332788,-99.0981378,16,16
VIOLACION,06/02/2020,23:00,19.34537694,-99.04472776,23,23
VIOLACION,05/02/2020,21:30,19.42333904,-99.17798844,21,21
VIOLACION,05/02/2020,16:40,19.4523137,-99.11248103,16,16
VIOLACION,04/02/2020,22:00,19.34192409,-99.14770123,22,22
VIOLACION,03/02/2020,14:00,19.41828719,-99.10634751,14,14
VIOLACION,03/02/2020,01:49,19.4610688,-99.1836755,1,1
VIOLACION,02/02/2020,07:15,19.37785126,-99.0616115,7,7
VIOLACION,02/02/2020,22:00,19.40844853,-99.11049664,22,22
VIOLACION,02/02/2020,10:00,19.43025138,-99.19778306,10,10
VIOLACION,02/02/2020,00:30,19.30122124,-99.06551457,0,0.1
VIOLACION,02/02/2020,02:00,19.40704742,-99.16508899,2,2
VIOLACION,01/02/2020,23:00,19.2785088,-99.2244986,23,23
VIOLACION,31/01/2020,22:00,19.29223215,-99.22699962,22,22
VIOLACION,31/01/2020,21:00,19.42450579,-99.06590565,21,21
VIOLACION,31/01/2020,08:20,19.47819956,-99.14562955,8,8
VIOLACION,31/01/2020,23:30,19.45869796,-99.20312919,23,23
VIOLACION,31/01/2020,18:00,19.40156327,-99.18988706,18,18
VIOLACION,31/01/2020,06:20,19.45929133,-99.18730974,6,6
VIOLACION,30/01/2020,11:20,19.44105443,-99.16923859,11,11
VIOLACION,30/01/2020,23:36,19.2830085,-99.24168662,23,23
VIOLACION,29/01/2020,01:00,19.26341951,-99.09346131,1,1
VIOLACION,29/01/2020,03:00,19.35281343,-99.05063264,3,3
VIOLACION,29/01/2020,19:00,19.44492405,-99.08660791,19,19
VIOLACION,29/01/2020,08:00,19.29227025,-99.15405504,8,8
VIOLACION,29/01/2020,17:00,19.27940025,-99.17834282,17,17
VIOLACION,26/01/2020,19:00,19.3223558,-99.1711198,19,19
VIOLACION,26/01/2020,19:00,19.4687776,-99.0869068,19,19
VIOLACION,26/01/2020,22:30,19.47867616,-99.14835731,22,22
VIOLACION,26/01/2020,00:00,19.43135964,-99.16058561,0,0.1
VIOLACION,25/01/2020,02:00,19.49006564,-99.07170265,2,2
VIOLACION,25/01/2020,11:00,19.4584632,-99.19157287,11,11
VIOLACION,25/01/2020,23:00,19.3018458,-99.16555837,23,23
VIOLACION,25/01/2020,00:00,19.35535864,-99.24144226,0,0.1
VIOLACION,25/01/2020,16:00,19.2918915,-99.06758753,16,16
VIOLACION,24/01/2020,01:00,19.43062645,-99.19128284,1,1
VIOLACION,24/01/2020,19:30,19.31095759,-99.17205676,19,19
VIOLACION,24/01/2020,10:00,19.4437194,-99.1439417,10,10
VIOLACION,23/01/2020,00:00,19.43539098,-99.14847,0,0.1
VIOLACION,22/01/2020,17:00,19.30572127,-99.08082165,17,17
VIOLACION,22/01/2020,09:00,19.57679393,-99.12977546,9,9
VIOLACION,22/01/2020,20:00,19.33166008,-99.24932065,20,20
VIOLACION,22/01/2020,00:00,19.3744469,-99.2279337,0,0.1
VIOLACION,21/01/2020,08:00,19.37476885,-99.03704512,8,8
VIOLACION,21/01/2020,15:30,19.42619207,-99.05635352,15,15
VIOLACION,20/01/2020,03:00,19.29857578,-99.04031412,3,3
VIOLACION,20/01/2020,11:00,19.453238,-99.09213871,11,11
VIOLACION,20/01/2020,17:00,19.34499312,-99.06805095,17,17
VIOLACION,20/01/2020,19:30,19.25540955,-99.10650753,19,19
VIOLACION,20/01/2020,19:20,19.42780634,-99.18688869,19,19
VIOLACION,19/01/2020,20:45,19.39818768,-99.19806806,20,20
VIOLACION,18/01/2020,16:00,19.33321699,-99.13693493,16,16
VIOLACION,18/01/2020,06:30,19.3694667,-99.1707279,6,6
VIOLACION,18/01/2020,23:00,19.27354586,-99.11982402,23,23
VIOLACION,18/01/2020,08:00,19.40626618,-99.12154352,8,8
VIOLACION,18/01/2020,22:00,19.42461845,-99.13322822,22,22
VIOLACION,18/01/2020,01:30,19.3701637,-99.2406661,1,1
VIOLACION,18/01/2020,11:00,19.38455683,-99.11964055,11,11
VIOLACION,18/01/2020,10:00,19.4991671,-99.1156848,10,10
VIOLACION,17/01/2020,15:00,19.25536379,-99.1313247,15,15
VIOLACION,17/01/2020,22:30,19.4431568,-99.0861392,22,22
VIOLACION,17/01/2020,23:00,19.33216498,-99.10557853,23,23
VIOLACION,17/01/2020,14:30,19.38421101,-99.16946501,14,14
VIOLACION,17/01/2020,09:00,19.35774083,-99.07129399,9,9
VIOLACION,16/01/2020,04:00,19.3599877,-99.1103216,4,4
VIOLACION,16/01/2020,12:20,19.43973874,-99.1348199,12,12
VIOLACION,16/01/2020,18:30,19.42672236,-99.13936883,18,18
VIOLACION,15/01/2020,10:00,19.33157583,-99.03493255,10,10
VIOLACION,15/01/2020,23:00,19.3579802,-99.0806088,23,23
VIOLACION,14/01/2020,14:30,19.44079171,-99.13779881,14,14
VIOLACION,14/01/2020,07:00,19.2871886,-99.05013692,7,7
VIOLACION,13/01/2020,02:00,19.31642964,-99.13612322,2,2
VIOLACION,13/01/2020,08:00,19.41288855,-99.13515534,8,8
VIOLACION,13/01/2020,00:00,19.39064031,-99.06535861,0,0.1
VIOLACION,13/01/2020,10:00,19.46318585,-99.16600935,10,10
VIOLACION,13/01/2020,08:00,19.35906901,-99.10454871,8,8
VIOLACION,12/01/2020,11:00,19.38208818,-99.24366027,11,11
VIOLACION,12/01/2020,06:54,19.32503583,-99.24927471,6,6
VIOLACION,11/01/2020,06:30,19.33929884,-99.03027077,6,6
VIOLACION,11/01/2020,19:00,19.25492731,-99.11402261,19,19
VIOLACION,11/01/2020,03:00,19.40739903,-99.13614022,3,3
VIOLACION,11/01/2020,17:45,19.27826187,-99.11992189,17,17
VIOLACION,10/01/2020,22:00,19.4955891,-99.0759995,22,22
VIOLACION,10/01/2020,02:00,19.37748359,-99.16870436,2,2
VIOLACION,10/01/2020,04:00,19.37552014,-99.18085945,4,4
VIOLACION,10/01/2020,11:00,19.4192863,-99.14582737,11,11
VIOLACION,09/01/2020,09:00,19.4227983,-99.069087,9,9
VIOLACION,09/01/2020,11:40,19.54894373,-99.12903851,11,11
VIOLACION,09/01/2020,16:30,19.3279267,-99.25238082,16,16
VIOLACION,09/01/2020,05:00,19.30369013,-99.08548015,5,5
VIOLACION,08/01/2020,23:00,19.47444308,-99.1384492,23,23
VIOLACION,08/01/2020,16:00,19.37183582,-99.04644465,16,16
VIOLACION,07/01/2020,10:00,19.504554,-99.13446931,10,10
VIOLACION,06/01/2020,00:30,19.40545727,-99.12462935,0,0.1
VIOLACION,06/01/2020,12:00,19.43047015,-99.13990998,12,12
VIOLACION,06/01/2020,12:00,19.37400357,-99.22822904,12,12
VIOLACION,06/01/2020,16:00,19.31047226,-99.06961408,16,16
VIOLACION,05/01/2020,23:00,19.5714658,-99.1355809,23,23
VIOLACION,05/01/2020,02:00,19.3672839,-99.1628635,2,2
VIOLACION,05/01/2020,03:30,19.43387634,-99.1389529,3,3
VIOLACION,03/01/2020,03:00,19.50669912,-99.21050484,3,3
VIOLACION,02/01/2020,15:00,19.37471583,-99.19111852,15,15
VIOLACION,02/01/2020,22:00,19.41481137,-99.15006895,22,22
VIOLACION,29/12/2019,23:00,19.38134701,-99.17458387,23,23
VIOLACION,28/12/2019,06:00,19.42769,-99.16656,6,6
VIOLACION,27/12/2019,04:30,19.37375,-99.14913,4,4
VIOLACION,27/12/2019,08:30,19.31913,-99.25568,8,8
VIOLACION,26/12/2019,05:45,19.36771,-99.09806,5,5
VIOLACION,25/12/2019,12:00,19.4765835,-99.16409251,12,12
VIOLACION,25/12/2019,18:00,19.4185242,-99.0619691,18,18
VIOLACION,25/12/2019,06:30,19.36414,-99.08599,6,6
VIOLACION,24/12/2019,18:00,19.27831647,-99.19956525,18,18
VIOLACION,24/12/2019,18:00,19.45248405,-99.16157705,18,18
VIOLACION,23/12/2019,17:00,19.43084,-99.12477,17,17
VIOLACION,23/12/2019,21:00,19.484,-99.07985,21,21
VIOLACION,22/12/2019,04:15,19.36586,-99.12602,4,4
VIOLACION,22/12/2019,17:55,19.36337,-99.11468,17,17
VIOLACION,22/12/2019,15:00,19.31394582,-99.041318,15,15
VIOLACION,21/12/2019,01:36,19.4918,-99.07092,1,1
VIOLACION,20/12/2019,18:00,19.35141,-99.04639,18,18
VIOLACION,20/12/2019,23:00,19.47238598,-99.08355205,23,23
VIOLACION,20/12/2019,19:20,19.52574,-99.1438,19,19
VIOLACION,20/12/2019,12:00,19.39927413,-99.07087694,12,12
VIOLACION,20/12/2019,18:00,19.44127,-99.16634,18,18
VIOLACION,20/12/2019,10:30,19.42557749,-99.14004615,10,10
VIOLACION,20/12/2019,12:00,19.47240074,-99.10792816,12,12
VIOLACION,19/12/2019,03:00,19.33719,-99.0172,3,3
VIOLACION,19/12/2019,19:00,19.28056,-99.11172,19,19
VIOLACION,18/12/2019,04:00,19.28962,-99.18326,4,4
VIOLACION,18/12/2019,12:42,19.37958,-99.13683,12,12
VIOLACION,18/12/2019,18:00,19.42252,-99.15245,18,18
VIOLACION,17/12/2019,01:30,19.31749,-99.07459,1,1
VIOLACION,15/12/2019,18:00,19.32771666,-99.1214699,18,18
VIOLACION,15/12/2019,20:00,19.42017,-99.09003,20,20
VIOLACION,15/12/2019,19:30,19.33914489,-99.08485833,19,19
VIOLACION,15/12/2019,20:00,19.2914237,-99.0598175,20,20
VIOLACION,15/12/2019,23:30,19.31784542,-99.04222159,23,23
VIOLACION,14/12/2019,08:25,19.39149,-99.0707,8,8
VIOLACION,14/12/2019,21:00,19.29866,-99.05711,21,21
VIOLACION,14/12/2019,01:30,19.44617,-99.15222,1,1
VIOLACION,13/12/2019,11:00,19.40777737,-99.19644543,11,11
VIOLACION,13/12/2019,02:00,19.38279,-99.17236,2,2
VIOLACION,13/12/2019,12:00,19.4200273,-99.20404323,12,12
VIOLACION,13/12/2019,00:00,19.3626081,-99.1700894,0,0.1
VIOLACION,12/12/2019,03:00,19.57682,-99.1338,3,3
VIOLACION,12/12/2019,02:00,19.27861,-99.17832,2,2
VIOLACION,12/12/2019,04:00,19.49314,-99.14885,4,4
VIOLACION,12/12/2019,04:00,19.37791,-99.1027,4,4
VIOLACION,12/12/2019,12:00,19.28626927,-99.11590849,12,12
VIOLACION,12/12/2019,06:00,19.36226,-99.16961,6,6
VIOLACION,11/12/2019,17:00,19.55166,-99.15426,17,17
VIOLACION,11/12/2019,18:00,19.38905,-99.15818,18,18
VIOLACION,10/12/2019,17:20,19.34987,-98.99915,17,17
VIOLACION,10/12/2019,09:30,19.30672,-99.24783,9,9
VIOLACION,10/12/2019,23:30,19.34425,-99.11753,23,23
VIOLACION,09/12/2019,13:00,19.44700615,-99.20002452,13,13
VIOLACION,09/12/2019,19:00,19.28741,-99.053,19,19
VIOLACION,08/12/2019,03:00,19.37439,-99.14143,3,3
VIOLACION,08/12/2019,01:30,19.45208,-99.18605,1,1
VIOLACION,07/12/2019,00:05,19.45181,-99.17018,0,0.1
VIOLACION,07/12/2019,12:00,19.3279455,-99.08261096,12,12
VIOLACION,05/12/2019,03:10,19.4573,-99.12676,3,3
VIOLACION,04/12/2019,20:00,19.38473,-99.19323,20,20
VIOLACION,03/12/2019,05:30,19.36654,-99.03448,5,5
VIOLACION,03/12/2019,11:00,19.47431,-99.18162,11,11
VIOLACION,02/12/2019,17:00,19.31416,-99.22712,17,17
VIOLACION,02/12/2019,15:30,19.36863,-99.14156,15,15
VIOLACION,02/12/2019,21:00,19.41986,-99.06203,21,21
VIOLACION,02/12/2019,20:30,19.45831,-99.19573,20,20
VIOLACION,02/12/2019,00:30,19.56107678,-99.12306653,0,0.1
VIOLACION,01/12/2019,10:00,19.36765,-99.14791,10,10
VIOLACION,01/12/2019,00:00,19.52158,-99.1559,0,0.1
VIOLACION,01/12/2019,12:00,19.44259938,-99.1023468,12,12
VIOLACION,01/12/2019,03:00,19.4735921,-99.176408,3,3
VIOLACION,01/12/2019,01:00,19.34463,-99.18117,1,1
VIOLACION,30/11/2019,07:00,19.52259,-99.16067,7,7
VIOLACION,29/11/2019,11:00,19.45126,-99.16654,11,11
VIOLACION,28/11/2019,06:19,19.37948,-99.20863,6,6
VIOLACION,28/11/2019,01:30,19.42003,-99.11301,1,1
VIOLACION,28/11/2019,01:30,19.34115,-99.23657,1,1
VIOLACION,27/11/2019,12:30,19.38715,-99.17539,12,12
VIOLACION,27/11/2019,00:00,19.46532536,-99.13669457,0,0.1
VIOLACION,27/11/2019,21:00,19.4081,-99.12684,21,21
VIOLACION,27/11/2019,04:25,19.31413,-99.2204,4,4
VIOLACION,25/11/2019,19:30,19.34862,-99.22953,19,19
VIOLACION,25/11/2019,17:00,19.46007,-99.12697,17,17
VIOLACION,25/11/2019,16:30,19.43966,-99.17772,16,16
VIOLACION,25/11/2019,15:00,19.51428,-99.1308,15,15
VIOLACION,25/11/2019,21:20,19.39723,-99.19337,21,21
VIOLACION,25/11/2019,20:00,19.3975,-99.05109,20,20
VIOLACION,25/11/2019,21:00,19.45033,-99.1232,21,21
VIOLACION,24/11/2019,03:30,19.32559,-99.05744,3,3
VIOLACION,24/11/2019,04:00,19.41288,-99.18208,4,4
VIOLACION,24/11/2019,18:00,19.38284,-99.22887,18,18
VIOLACION,24/11/2019,06:30,19.4386,-99.10342,6,6
VIOLACION,23/11/2019,04:00,19.43003,-99.12704,4,4
VIOLACION,23/11/2019,03:00,19.43684,-99.15503,3,3
VIOLACION,22/11/2019,19:40,19.33103,-99.16681,19,19
VIOLACION,22/11/2019,02:00,19.52051805,-99.16094664,2,2
VIOLACION,21/11/2019,16:00,19.4411,-99.12756,16,16
VIOLACION,21/11/2019,07:00,19.49552,-99.11976,7,7
VIOLACION,20/11/2019,23:30,19.37222,-99.03627,23,23
VIOLACION,20/11/2019,18:00,19.42675,-99.16184,18,18
VIOLACION,19/11/2019,05:00,19.436,-99.09269,5,5
VIOLACION,19/11/2019,12:00,19.39829,-99.12821,12,12
VIOLACION,18/11/2019,17:30,19.25648,-99.10182,17,17
VIOLACION,18/11/2019,21:00,19.44316,-99.08614,21,21
VIOLACION,18/11/2019,16:00,19.40541,-99.08159,16,16
VIOLACION,18/11/2019,05:00,19.45406,-99.13515,5,5
VIOLACION,18/11/2019,00:00,19.45328,-99.1243,0,0.1
VIOLACION,17/11/2019,15:00,19.36456,-99.12596,15,15
VIOLACION,17/11/2019,08:00,19.2963,-99.22468,8,8
